粉条	粉
粉丝	粉
调味品	作料
八角	大料
味精	味素
淀粉	小粉
胡椒	胡椒面
姜	生姜
花椒	椒
动物淀粉	糖原
油	食油
素油	清油
猪油	大油
菜油	菜子油
茶油	清油
花生油	生油
芝麻油	麻油
板油	脂油
盐	食盐
岩盐	矿盐
酱	醢
芝麻酱	麻酱
果子酱	果酱
醋	醯
糖	食糖
点心	点
甜食	甜品
糕点	饽饽
糕饼	饵
饼	饼饵
烙饼	饼子
烧饼	大饼
油条	油炸鬼
饺子	饺
汤圆	汤团
团子	团
粽子	粽
馄饨	抄手
江米酒	酒酿
糖果	糖
饴糖	饴
糖稀	饧
糖葫芦	冰糖葫芦
蜜饯	果脯
果料儿	果仁儿
馅料儿	心子
酵子	鲜酵母
发粉	起子
酒曲	酒母
面肥	发面
饮料	饮
豆浆	豆乳
可可	可可茶
咖啡	咖啡茶
冰棍儿	冰糕
冰激凌	冰淇淋
冰糕	雪糕
茶	茶叶
砖茶	茶砖
花茶	香片
茶晶	茶卤
酒	酿
美酒	醇酒
黄酒	绍兴酒
白酒	烧酒
甜酒	醴
清酒	水酒
乳酪	酪
酥油	油
药品	药物
中药	国药
丸	丸药
散	药粉
膏	膏药
汤药	汤
药引子	引子
饮子	饮
针剂	针
试剂	试药
冲剂	浸剂
麻醉剂	蒙药
栓剂	坐药
制剂	药剂
酊剂	酊
酏剂	酏
醑剂	醑
灵丹	妙药
青霉素	地霉素
磺胺	氨苯磺胺
牛痘苗	痘苗
结核菌素	结素
安眠药	催眠药
红汞	汞溴红
龙胆紫	甲紫
麝香	麝
奎宁	金鸡纳霜
阿胶	驴皮胶
蜂王浆	王浆
蜂蜜	蜜
樟脑丸	卫生丸
滴滴涕	敌百虫
避孕片	避孕药
咖啡因	茶精
造影剂	显影液
维生素	维他命
维生素	烟酸
补品	滋补品
保鲜剂	防腐剂
去污剂	清洁剂
毒品	毒物
毒酒	鸩毒
海洛因	白面儿
鼠药	耗子药
鸦片	阿片
砒霜	白砒
烟	烟草
香烟	纸烟
雪茄	卷烟
烟斗丝	斗烟丝
烟丝	烟
烟头	烟蒂
阳历	太阳历
阴历	太阴历
伊斯兰教历	回历
公元	纪元
时代	年代
古代	古
近代	近现代
现代	当代
盛世	治世
乱世	浊世
新篇章	新纪元
朝代	王朝
历朝历代	历代
年代	年岁
时期	时代
年月	日月
时间	时刻
日期	日子
一向	阵子
时候	时节
时机	天时
关头	关键
平时	平常
暇时	闲暇
期限	限期
期间	间
始终	前后
初期	前期
年初	年头
月初	朔望
中期	中叶
正月十五	月中
末期	后期
年终	年底
月终	月底
现在	现时
目前	眼前
过去	从前
自古	古来
从小	自小
至今	迄今
以前	先前
事先	之前
前夕	前夜
近来	近日
将来	未来
即日	不日
改日	改天
以后	之后
一会儿	不一会儿
身后	百年之后
隔日	间日
一生	一世
今生	今世
半生	半世
前半辈子	前半生
后半辈子	后半生
年龄	年纪
不惑	不惑之年
半百	知天命之年
高龄	遐龄
牙口	口
低龄	幼龄
童年	幼年
少年	妙龄
青年	青春
壮年	中年
晚年	老年
年	年份
十年	旬
百年	世纪
今年	当年
明年	来年
去年	去岁
每年	年年
四季	四时
春	春季
初春	开春
暮春	季春
夏	夏季
初夏	夏初
炎夏	炎暑
秋	秋季
深秋	晚秋
冬	冬季
严冬	隆冬
季节	季
黄梅	黄梅季
伏天	三伏
中伏	二伏
末伏	三伏
数九	九
月	月份
正月	新月
二月	仲春
三月	季春
四月	四月份
五月	仲夏
八月	仲秋
九月	暮秋
十月	小阳春
十一月	仲冬
十二月	腊月
小月	小建
星期	周
星期一	周一
星期二	周二
星期三	周三
星期四	周四
星期五	周五
星期六	周六
星期日	星期天
日	天
当日	当天
今日	今天
明日	明天
昨日	昨天
前日	前天
初一	朔日
月半	望日
月底	晦
每日	每天
双日	单日
半日	全天
节气	节
夏至	长至
冬至	长至
节日	节
佳节	节令
妇女节	三八节
劳动节	五一节
八一建军节	八一
除夕	年夜
年初一	大年初一
春节	年节
元宵节	上元节
端午节	端午
中秋节	八月节
重阳节	重阳
假日	假期
生日	诞辰
忌日	忌辰
婚期	佳期
吉日	好日子
黎明	凌晨
早晨	早上
清晨	一清早
朝朝暮暮	花朝月夕
上午	午前
中午	正午
下午	午后
白天	白昼
傍晚	黄昏
晚上	夜晚
当晚	当夜
夜间	夜里
半夜	夜半
深夜	漏夜
前半夜	上半夜
后半夜	下半夜
昼夜	日夜
早晚	晨昏
小时	钟点
时	点钟
学时	课时
时辰	时
这时	这时候
那时	那时候
几时	何时
方向	方位
同方向	一顺儿
位置	部位
座位	位子
上座	上位
下位	末座
铺位	床位
东南西北	四方
东	东方
南	南方
西	西方
北	北方
上	上面
以上	之上
下	下面
以下	以次
左	左面
右	右面
前	前面
后	后面
中	中间
内	中
深处	奥
国内	海内
外	外面
室外	露天
野外	郊外
国外	海外
内外	里外
旁边	边缘
耳畔	耳际
附近	就近
手头	手边
周围	四周
对面	对门
天	天空
高空	太空
晴空	青天
空中	空间
天际	天边
地	大地
地方	地域
市区	城区
故地	旧地
空地	隙地
立锥之地	弹丸之地
源	源头
北国	北疆
地点	地址
汇合处	交界处
农技站	农技推广站
灌溉站	排灌站
推广站	宣传站
飞机场	机场
空白点	空白处
宅基地	居所
到处	各处
遍地	匝地
山区	山国
水乡	泽国
上游	上流
中游	中流
下游	下流
远方	远处
边远	边地
僻壤	荒漠
内地	腹地
前方	前线
阵地	防区
后方	大后方
驻地	营地
战场	疆场
领土	疆土
孤岛	半壁江山
属地	采地
失地	敌占区
边疆	边界
界线	界
本地	本土
外地	外边
家乡	故乡
胜地	佳境
乐园	乐土
树荫	绿荫
荒地	荒
坟地	墓地
要地	要冲
险地	险
关口	关
卡子	卡
廉洁关	廉政关
验收关	检验关
设卡	立卡
渡口	渡头
路口	街口
十字路口	十字街头
岔口	三岔路口
通道口	入口
缺口	破口
决口	决
洞	孔
山洞	岩洞
地洞	地道
卯眼	凿
缝	罅
空隙	空儿
坑	坑穴
点	心
线	线条
垂线	垂直线
圆心角	中心角
多面角	立体角
倾角	倾斜角
磁倾角	倾角
面	平面
剖面	切面
横剖面	横切面
纵剖面	纵切面
水平面	水准
立方体	正方体
球体	球
角锥体	棱锥
角柱体	棱柱体
几何体	立体
拐角	拐弯
角落	犄角
城市	市
码头	埠
大都市	大都会
我市	本市
危城	旧城
集镇	镇
乡村	农村
村庄	村
荒村	三家村
寨子	寨
车站	站
港口	口岸
道路	路途
陆路	旱路
水路	水道
大路	大道
小路	便道
山路	山道
弯路	弯道
岔路	岔道
远路	远道
近路	近道
要道	孔道
隘路	畏途
中途	半途
高架道路	高架路
盘山路	盘山道
主干路	主干道
路线	路
轨道	轨迹
航路	航线
场所	处所
现场	当场
住所	寓所
哨所	岗哨
试场	考场
市场	商场
集市	市集
刑场	法场
屠场	屠宰场
会馆	会所
容身之地	宿处
英雄无用武之地	无用武之地
妓院	烟花巷
巢穴	老巢
匪巢	匪窟
赌窟	赌场
这里	这边
那里	那边
哪里	何处
事情	事
事项	须知
两回事	两码事
事实	实事
国事	国务
政事	政务
外事	外务
要事	大事
公事	公务
急事	急
危险	奇险
难事	难题
时事	新闻
趣事	佳话
好事	佳话
乐事	快事
喜事	好事
婚事	亲事
丧事	白事
红白喜事	红白事
佛事	法事
憾事	恨事
世事	尘世
逸事	轶事
奇事	怪事
遗事	事迹
风流韵事	韵事
琐事	琐屑
家事	家务
秘事	秘密
机密	事机
亏心事	缺德事
坏事	勾当
丑	丑事
鳞爪	片断
蠢事	傻事
非公务	私事
事事	万事
新鲜事	新人新事
风险	高风险
事件	事变
惨案	血案
事故	事
麻烦	枝节
意外	万一
变故	变
波折	曲折
沧海桑田	沧桑
动乱	变乱
十年动乱	十年浩劫
风潮	浪潮
狂澜	狂飙
涡流	水涡
群众运动	人民战争
工人运动	工运
狂潮	热潮
事例	例
比方	譬喻
先例	前例
惯例	向例
案件	案子
血案	命案
疑案	悬案
冤案	冤狱
投诉案	诉讼案
本案	该案
大要案	大案要案
疑问	问号
嫌疑	嫌
过程	进程
始末	本末
内中	其中
开端	肇端
破天荒	开天辟地
新春伊始	新年伊始
末尾	末了
结局	终局
往事	旧事
经历	阅历
历史	史
艳史	浪漫史
病历	病案
古代史	古史
科学史	科技史
建筑史	建设史
政策史	谋略史
战史	军史
医史	医学史
前途	前景
出息	争气
遭遇	遭际
风浪	风霜
宦途	仕途
冷遇	冷眼
惨境	凄风苦雨
冷暖	炎凉
顺境	佳境
逆境	下坡路
命运	气运
红运	幸运
苦命	薄命
背运	厄运
时运	时气
同呼吸共命运	共命运
福气	福分
灾祸	灾难
灾害	灾患
祸事	祸乱
浩劫	灭顶之灾
横祸	横事
祸根	祸胎
兵乱	兵燹
匪祸	匪患
外祸	外患
遗祸	后患
天灾	灾荒
涝灾	涝害
水灾	水患
火灾	火警
旱灾	大旱
饥荒	饥
海难	海事
地震	地动
虫灾	虫害
风灾	风害
祸福	吉凶
苦痛	痛苦
疾苦	困苦
磨难	折磨
难题	难点
挫折	失败
冤屈	冤枉
沉冤	不白之冤
恩惠	恩典
大德	大恩大德
甜头	小恩小惠
活命之恩	救命之恩
冤仇	冤
切骨之仇	深仇大恨
世仇	旧恶
恩怨	恩仇
分歧	龃龉
嫌隙	隙
荣誉	荣耀
耻辱	羞辱
污点	秽迹
荣辱	盛衰荣辱
成就	造就
收获	果实
建树	卓有建树
新绩	纪录
功劳	功
一等功	头等功
勋劳	勋绩
业绩	功绩
殊勋	奇勋
战功	武功
伟绩	伟业
功在千秋	功在当代
过失	过错
功过	功罪
是非	好坏
差错	过错
一差二错	阴差阳错
漏洞	漏子
经验	体验
教训	鉴
借鉴	龟鉴
印象	记忆
生命	性命
生死	存亡
寿命	寿
长命	长寿
残生	余生
生活	日子
衣食	家常
性生活	性行为
戎马一生	戎马生涯
身心	心身
生计	活计
饮食	茶饭
西餐	大菜
便饭	便酌
酒饭	酌
早饭	早餐
中饭	午饭
晚饭	夜饭
包饭	包伙
消息	新闻
风声	风
佳音	福音
传闻	传说
死讯	死信
谣言	谣
桃色新闻	绯闻
音信	音问
形势	情势
现势	现局
危局	危亡
全局	大局
时势	时局
平局	和局
趋势	趋向
长势	生势
颓势	下坡路
潮流	浪头
情况	情形
真情	实情
内情	内幕
来头	来路
详情	端详
概况	概貌
境况	光景
老境	晚景
家境	家道
病情	病况
市面	市场
世面	场面
实景	实处
境地	境域
困境	困厄
惨境	火坑
绝境	绝地
险境	危境
境界	境域
意境	意象
佳境	梦境
梦乡	梦境
环境	条件
气氛	空气
现象	象
陨石雨	流星雨
迹象	征象
苗头	苗子
症状	症候
预兆	先兆
吉兆	彩头
凶兆	不祥之兆
下落	着落
踪迹	踪影
行踪	行止
气候	天候
月令	节令
季风气候	小气候
收成	收获
年成	年光
秋景	大秋
丰年	大年
平年	常年
荒年	歉年
效用	功用
用处	用途
实效	证验
特效	神效
副作用	负效应
反应	影响
反作用	反动
名声	名气
名望	美誉
盛名	大名
众望	人望
骂名	秽闻
虚名	浮名
声威	威名
情面	人情
面子	体面
势力	势
权势	威武
恶势力	魔爪
威风	威严
气势	势
锐气	锐
凶焰	凶气
笔力	骨气
事物	物
对象	目标
原因	因
起因	缘起
情由	事由
病因	病源
祸根	祸端
结果	后果
报应	报
恶果	苦果
根源	本源
源头	源流
来源	源
水头	水源
证据	左证
明证	铁证
根据	依据
论证	论据
指针	南针
借口	由头
理由	理
把柄	辫子
笑柄	笑谈
话柄	口实
典故	典
出典	出处
目的	鹄的
宗旨	大旨
规律	法则
定律	定理
经济规律	经济法则
自然规律	自然法则
逻辑	论理
道理	理路
大道理	大义
真理	真谛
正理	公理
歪理	邪说
正义	义
天理	天道
教义	佛法
玄机	玄
情理	物理
世情	人情
死理	一面儿理
意义	义
定义	界说
蕴意	意蕴
内蕴	内涵
头绪	头脑
条理	条
思路	笔录
笔法	笔路
立场	立脚点
角度	观点
就业观	择业观
方法	法子
常轨	常规
兵法	韬略
障眼法	遮眼法
反证法	归谬法
花点子	花花点子
茶道	茶艺
灸	腌
集约经营	集约
诀窍	诀要
步骤	步调
关系	瓜葛
群众关系	人缘儿
友谊	情谊
老交情	旧交
深情	鱼水情
深交	至交
私交	私情
邦交	国交
缘分	因缘
形状	样子
怪相	奇形怪状
地形	地势
体形	身段
条形	线形
多边形	多角形
三角形	三角
菱形	口形
正多边形	正多角形
几何图形	图形
棱锥台	棱台
圆锥台	圆台
圆圈	圈子
状态	态
式样	样式
时样	时式
排比	排偶
惨象	惨状
密闭式	封闭式
装饰	装璜
风景	景色
春光	春色
秋景	秋色
晚景	夜景
旧景	旧貌
青山秀水	清山秀水
名胜古迹	胜迹
景象	现象
美景	良辰美景
幻境	幻影
村容村貌	村容
新气象	新景观
容貌	相貌
美貌	红颜
姿势	姿
雄姿	英姿
婀娜多姿	摇曳多姿
步伐	步履
退步	后步
方步	四方步
装束	打扮
艳妆	靓妆
仪表	仪容
神情	神色
态度	姿态
言谈	辞色
眼色	眼神
眼光	目光
脸色	面色
笑容	笑脸
喜色	喜气
愁容	愁云
怒容	怒色
凶相	煞气
惧色	惊魂
醉意	酒意
美色	女色
风度	风采
骨气	风骨
豪气	英气
骄气	傲气
书卷气	书生气
性质	习性
趋光性	慕光性
准确性	准头
可能性	可能
音质	音色
生产经营性	营业性
紧缩性	伸缩性
预见性	前瞻性
广泛性	普及性
不确定性	可变性
诱导性	诱惑性
革命性	探索性
指导性	指令性
背日性	背光性
流动性	流通性
试验性	实验性
紧迫性	迫切性
敏感性	过敏性
趋向性	趋利性
条理性	逻辑性
礼节性	象征性
鼓动性	拉动性
可持续性	延续性
可操作性	操作性
自营性	自主性
永久性	永恒性
局部性	区域性
优点	长处
各有所长	学有所长
缺点	缺欠
益处	好处
现成饭	渔人之利
微利	蝇头微利
功名利禄	名利
害处	坏处
积弊	宿弊
切身利益	既得利益
利弊	利害
特征	特点
差别	别
上下	高低
天壤之别	霄壤之别
存小异	存异
范围	范畴
势力范围	地盘
手心	掌心
省里	省内
火力网	火力圈
通篇	全文
辖区	管区
方面	上面
处处	各方
领域	天地
界	林
一方面	一边
双方	双边
多方面	多边
官场	宦海
文学界	文坛
文艺界	艺苑
诗坛	书坛
学界	知识界
借方	收方
戏曲界	梨园
贷方	付方
着力点	着力处
前端	前者
负面	阴暗面
商业界	商界
汽车界	汽车业界
各界	各行各业
工商界	工商企业界
社科界	社会科学界
环节	环
系统	系
血统	血缘
分系统	子系统
合作网	协作网
互联网	互联网络
观测网	监测网
互联网	计算机网
管网	管道网
种类	类别
物种	种
新品种	新品
此类	该类
雌雄同体	雌雄同株
雌雄异体	雌雄异株
低高型	高低型
研究型	科研型
结构	构造
班子	架子
梯队	梯级
建制	体制
次序	次第
词序	语序
席次	座次
层次	层系
排行	行
流水线	流程
头一回	首轮
下一场	接下来
本次	此次
白班	日班
行列	行
一行	一条龙
雁行	雁阵
工薪层	工薪阶层
表面	外表
门面	伪装
实质	精神
根本	基本
关键	症结
地心	地核
核心	中心
中枢	心脏
因素	要素
成分	分
水分	潮气
养分	营养
标准	基准
准则	信条
榜样	样板
好榜样	表率
师表	师范
垂范	典型
质量	品质
水平	水准
高质	质量上乘
基础	根基
界限	界线
只限	限于
下线	底线
限度	限
顶点	顶峰
极致	极了
阴极	负极
正极	阳极
分寸	尺寸
分量	斤两
力气	气力
死力	死劲儿
体力	膂力
脚力	脚劲
人力	人工
大力	鼎立
绵薄	犬马之劳
力量	力
生命力	活力
劳力	劳动力
视力	目力
财力	资力
兵力	军力
武力	暴力
法力	佛法
反冲力	坐力
附着力	黏着力
引力	吸力
地心引力	重力
万有引力	引力
拉力	张力
旁压力	侧压力
内聚力	凝聚力
笔力	骨力
蓬勃生机	勃勃生机
运力	加力
能量	能
势能	位能
热能	热量
核子能	核能
名称	名目
美名	美称
尊称	大号
爱称	昵
别称	又称
俗称	俗名
名目	名堂
名义	名
幌子	招牌
牌子	牌
曲牌	牌子
标题	题目
副标题	副题
罪名	帽子
姓名	全名
姓	姓氏
复姓	双姓
贵姓	尊姓
名字	名
大名	芳名
表字	字
小名	乳名
假名	化名
别名	别号
外号	绰号
客姓	外姓
生肖	属相
性别	性
籍贯	籍
原籍	祖籍
户籍	户口
川籍	四川籍
资格	身价
出身	身家
辈分	行辈
吾辈	吾侪
平辈	同辈
上辈	长辈
下辈	小辈
体格	腰板儿
身体	人
性格	性情
天性	个性
牛脾气	牛性
老脾气	故态
孩子气	稚气
品行	品性
人格	人品
高风亮节	德艺双馨
道德	德行
美德	贤德
妇道	三从四德
作风	气
阔气	阔
平均主义	大锅饭
利己主义	个人主义
伦常	人伦
孝道	孝
节操	节
大节	大德
贞操	贞节
胆量	胆力
魄力	气魄
血性	血气
气量	器量
海量	洪量
气概	骨气
侠骨	铁骨
智慧	智
天资	天才
心窍	心劲
才智	聪明才智
才能	才力
才华	才气
奇才	雄才
口才	辩才
文才	笔墨
本领	本事
技术	技能
神通	三头六臂
特长	专长
武艺	本领
舞技	舞艺
球技	球艺
高技术	高新技术
战技术	战术
能力	力量
记忆力	记性
眼力	眼光
功夫	功力
修养	涵养
思想	思
思想意识	观念
精神	魂
心思	情思
脑子	脑
脑海	脑际
意匠	匠心
思路	思绪
上进心	进取心
警惕性	戒心
信心	信念
忌妒心	妒忌心
感想	感
内心	心里
居心	用心
心事	心曲
恻隐之心	慈心
良心	人心
丹心	赤心
私心	私念
邪心	贼心
外心	异心
黑心	恶心
感觉	知觉
味道	滋味
同感	共鸣
感情	情愫
常情	人情
心意	情意
本心	本意
好心	善心
厚意	雅意
谢意	谢忱
歉意	歉
假意	虚情假意
心情	情绪
豪情	激情
民情	群情
世情	人情
亢奋	激奋
爱情	情爱
春情	风情
苦心	苦口婆心
忧心	忧虑
心病	隐痛
怒火	怒气
众怒	公愤
不平	夹板气
怨气	怨
幽怨	幽愤
宿怨	积怨
欲望	欲念
情欲	人事
需要	需求
指望	希望
愿望	希望
志愿	志
夙愿	素愿
初愿	初衷
意图	图
意旨	旨意
计划	规划
大计	鸿图
小九九	如意算盘
计策	策略
权术	智术
韬略	战略
巧计	妙计
上策	万全之策
阴谋	诡计
毒计	毒谋
故智	故伎
手段	手腕
高招	绝招
花招	把戏
花头	花枪
冷箭	暗箭
辣手	毒手
理想	志向
幻想	空想
泡影	梦幻泡影
梦幻	梦乡
噩梦	恶梦
志气	意气
意志	心志
干劲	劲头
兴趣	兴味
兴致	兴会
意气	气味
乐趣	生趣
诗兴	诗思
嗜好	爱好
瘾头	瘾
情致	致
韵味	韵致
余韵	遗韵
想法	想头
主意	主见
坏主意	馊主意
见解	见识
卓见	灼见
创见	新意
定见	定盘星
浅见	管见
成见	入主出奴
偏见	偏
异议	异言
人生观	世界观
精华	菁华
宝贝	宝物
财富	遗产
毫毛	鸿毛
赘疣	蛇足
糟粕	草芥
枯木朽株	僵尸
萌芽	胚芽
朝露	昙花
空架子	泥足巨人
大杂烩	杂烩
阻力	阻碍
屏障	屏蔽
挡风遮雨	遮风挡雨
枷锁	约束
诱饵	糖衣炮弹
圈套	钩
护身符	护符
途径	路径
道路	道
长征	万里长征
正路	正道
坦途	阳关大道
邪路	邪道
后门	方便之门
歧路	歧途
老路	覆辙
绝路	末路
近路	捷径
半路	半途
后路	后手
阶	阶梯
敲门砖	垫脚石
致富线	富民路
神	神仙
造物主	上帝
女神	神女
仙女	仙子
圣母	娘娘
天使	安琪儿
上帝	耶和华
基督	耶稣
佛陀	佛
西王母	王母娘娘
观世音	观音
财神	财神爷
阎罗	阎王
土地	土地老
灶神	灶君
凶神	凶神恶煞
鬼	鬼魂
魔鬼	魔
恶鬼	魔王
妖	妖怪
狐仙	狐狸精
魂	魂灵
阴魂	幽魂
英魂	英灵
妖魔鬼怪	魑魅
神怪	神异
天国	天堂
天宫	玉宇
月宫	蟾宫
龙宫	水晶宫
阴间	阴曹
前生	前世
来世	来生
龙	苍龙
蛟龙	蛟
虬龙	虬
凤	凤凰
麒麟	麟
世界	世
第三世界	第三国际
人间	人世
国家	国
全国	通国
中原	华夏
盟国	盟邦
外国	外
邻国	邻邦
万国	列国
大国	泱泱大国
共和国	民主国
王国	帝国
主权国	独立国
属国	藩国
联邦	邦联
本国	我国
省	省份
县	邑
乡	镇
我省	本省
本县	我县
东洋	东瀛
各州	全州
地县	市县
首都	国都
故都	旧都
省会	省城
人种	种族
民族	族
外族	异族
蒙古族	蒙族
哈萨克族	哈萨克
客家人	客家
门巴	门巴族
家族	亲族
皇族	皇室
王室	王族
望族	世族
大族	大户
门第	门户
家庭	家园
全家	合家
书香人家	诗礼之家
寒门	柴门
娘家	岳家
婆家	人家
住户	人家
农户	庄户
富户	首富
小康	小康户
小户	小户人家
舍间	舍下
单门独户	独门独户
户头	户
阶级	阶级性
无产阶级	工人阶级
政党	党
共产党	共
政治	政
朝政	时政
仁政	德政
暴政	虐政
帝国主义	帝
法西斯主义	法西斯
机会主义	冒险主义
帝制	君主专制
议会制	代议制
专政	独裁
政策	策略
制度	制
国际公制	公制
市制	市用制
征兵制	军制
募兵制	志愿兵制
所有制	国体
个体所有制	个体户
非公有	非国有
三资	三资企业
国有	公有
体制	建制
机构	组织
部门	单位
会计室	帐房
教研室	教研组
工段	段
核查组	检查组
维修班	修理班
专修班	研修班
春蕾班	女童班
辅导班	补习班
训练班	培训班
研讨班	研习班
支部	分支部
关系部	公关部
团体	组织
阵营	阵线
红十字	红新月会
群落	部落
黑社会	黑帮
本社	我社
派别	派系
嫡派	嫡系
支派	支系
左派	左翼
右派	右翼
军队	武装部队
雄兵	雄师
貔貅	貔虎
海军	水军
伞兵	空降兵
子弟兵	国民军
解放军	人民解放军
志愿军	中国人民解放军
义师	义军
卫队	禁军
前锋	先锋
两翼	翼侧
援军	救兵
战争	战事
战役	役
激战	苦战
殊死战	死战
堑壕战	壕堑战
闪电战	闪击战
破击战	破袭战
初战	首战
奋战	苦战
内战	内乱
宗教	教
道门	道
佛教	佛门
天理教	八卦教
基督教	新教
天主教	旧教
东正教	正教
伊斯兰教	清真教
婆罗门教	印度教
礼仪	仪式
盛典	大典
洗礼	洗
繁文缛节	殡仪
礼节	礼数
礼貌	礼数
虚礼	俗套
风俗	俗
习惯	习气
陋习	恶习
风气	风尚
时尚	俗尚
家风	门风
世风	世道
妖风	邪气
地位	位置
要津	要路
高位	上位
名位	名分
职位	位置
职守	职掌
差使	差事
官职	功名
岗	哨卡
等级	等第
头衔	衔
设计家	设计师
帝位	大宝
爵位	爵
公爵	公
侯爵	侯
伯爵	伯
子爵	子
男爵	男
事业	业
大业	伟业
行业	行
七十二行	三百六十行
商业	商
工程	工
水利工程	水利
土木工程	土木
职业	工作
兼职	兼差
工作	作业
勤务	勤
总务	庶务
野外工作	田野工作
活计	活路
家务	家事
针线	针线活
手工	细工
农活	农事
劳役	苦工
动作	手脚
着数	招数
举动	行动
善举	善事
阴德	阴功
恶	恶行
私弊	藏掖
行为	行止
暴行	横行
恶行	倒行逆施
权力	权柄
政权	政柄
军权	兵权
职权	事权
权利	权
财产权	产权
责任	责
重任	使命
职责	天职
本分	己任
负担	担子
重负	重担
会议	会
茶话会	茶会
党代会	党代表大会
代表大会	代表会
宴会	酒会
盛宴	国宴
喜筵	喜酒
酒席	宴席
素席	素酒
规则	守则
章程	规章
规定	规程
规矩	轨
常规	成规
空文	一纸空文
陋规	陈规
条约	公约
协定	存照
约据	契约
盟约	盟誓
合同	合约
契	契据
保证书	保证
条款	条目
法律	法度
法制	法纪
宪法	宪
法令	宪
刑法	刑律
此法	本法
纪律	纪
禁	戒
戒律	戒条
罪行	罪名
刑罚	刑
刑法	刑
从刑	附加刑
大刑	重刑
死刑	极刑
凌迟	剐
经济	财经
上市	挂牌
价值	价
价格	价钱
行市	行情
价目	价码
不变价格	比较价格
产业	产
财产	资产
家产	家当
动产	浮财
不动产	恒产
私房钱	私房
财物	财
钱财	资财
洋财	横财
邪财	横财
民脂民膏	血汗钱
资本	资产
股份	股子
财政资本	金融资本
垄断资本	独占资本
利润	赢利
红利	花红
纯利	净利
股息	股利
利息	利钱
年利	年息
月利	月息
高利贷	印子钱
高利	重利
债务	债
宿债	积欠
呆坏账	坏账
货币	钱币
纸币	钞票
辅币	补助货币
银元	银洋
角票	毛票
铜元	铜钱
大钱	大
金条	条子
银两	银子
票据	票
汇票	外汇券
印花税票	印花
邮票	邮花
联运票	通票
有价证券	证券
奖券	彩票
公债券	债券
捐税	捐
田赋	钱粮
苛捐杂税	苛杂
租金	租
工资	工钱
薪水	薪金
月薪	月工资
军饷	饷
俸禄	禄
津贴	补贴
报酬	酬劳
工钱	手工钱
稿费	稿酬
润笔	润资
佣金	佣钱
脚钱	脚力
帐目	账
日记帐	日记账
明细帐	细帐
款项	款子
公款	帑
现款	现钱
进项	进款
收支	进出
盈余	赢余
亏损	亏空
损耗	亏耗
损益	盈亏
公积金	公共积累
罚金	罚款
存款	储蓄
头寸	银根
外快	外水
保证金	保险金
赔偿金	赔偿费
补助金	补助费
成本费	工本费
修理费	维修费
通话费	电话费
代理费	代办费
教育事业费	教育费
费用	费
生活费	日用
伙食费	膳费
学费	学杂费
邮费	邮资
路费	旅费
车钱	车马费
运输费	运费
小费	茶钱
赏钱	喜钱
零用	零花
抚恤金	恤金
文化	文明
仰韶文化	彩陶文化
教育	教
电化教育	电教
兴学	办学
卫生	保健
学说	主义
马克思列宁主义	马列主义
唯物主义	唯物论
历史唯物主义	唯物史观
唯心主义	唯心论
形而上学	玄学
达尔文主义	进化论
中学	国学
学问	学
知识	知
见识	见闻
科学	学
社会科学	人文科学
逻辑学	论理学
音韵学	声韵学
语法学	文法学
医学	医术
中医药学	中医学
学科	课
语文课	国语课
数学课	算术课
理化	生化
外语课	外文课
体育课	体操课
医学	医
中医	国医
小儿科	儿科
牙科	口腔科
学业	课业
习题	练习
课外作业	家庭作业
题目	问题
考题	课题
难题	偏题
考卷	试卷
号码	号子
邮政编码	邮编
条形码	条码
记号	符号
花押	押
杠子	杠
曲谱	谱
标点符号	标点
逗号	逗点
句号	圈
顿号	点
感叹号	惊叹号
删节号	省略号
字	文字
汉字	中国字
俗字	卜辞
古文字	古文
简体字	简化汉字
数目字	数字
金文	钟鼎文
大篆	籀文
小篆	秦篆
隶书	隶字
楷书	正书
朱文	阳文
白文	阴文
别字	白字
盲文	盲字
笔画	笔
横	画
竖	直
挑	剔
捺	磔
偏旁	旁
宝	盖
字母	假名
书体	字体
正体	正字
篆书	篆体
隶书	隶
楷书	正楷
宋体字	老宋体
仿宋体	仿宋
草书	草体
小楷	小字
大楷	大字
词	单词
词语	用语
字句	词句
词组	短语
词汇	语汇
褒义词	褒词
贬义词	贬词
措辞	用语
冗词	冗词赘句
谚语	谚
语助词	语气助词
单纯词	单词
句	句子
佳句	妙句
名句	警句
语言	言语
汉语	华语
外国语	外语
方言	土语
普通话	国语
文学语言	标准语
文艺语言	文学语言
谜语	谜
令	酒令
题材	题目
主题	正题
体裁	样式
布局	格局
情调	色彩
格调	笔调
俗套	老套子
风格	风骨
笔势	笔致
球路	歌路
音律	乐律
目录	目次
书目	书录
细目	子目
戏目	戏码
节目	剧目
内容	情节
细节	底细
字里行间	字字句句
意思	意
意味	寓意
诗情画意	诗意
口气	口风
要点	要端
摘要	撮要
纲要	提纲
概要	梗概
话	言
谈吐	措词
谈锋	话锋
话头	话锋
片言	片言只字
至理名言	至理明言
豪语	豪言壮语
空话	空谈
牛皮	高调
真话	真心话
知心话	私话
常言	常言道
家常话	家常
家乡话	乡谈
口头禅	口头语
客套话	客套
门面话	官话
现成话	滥套子
俗话	俗语
老话	古语
诺言	约言
誓词	誓言
咒语	咒
口诀	歌诀
训词	训话
劝告	忠告
忠言	箴言
遗言	遗教
耳边风	耳旁风
